Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
black-comfort-fit-texture-jacket,Black Comfort Fit Texture Jacket,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-black-comfort-fit-texture-jacket/p-mp000000027897551"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"Jackets, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,7599.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000027897504_658Wx734H_202508232341081.jpg?v=1757146790,1,"",false,,,,kg,,,active
dark-magma-solid-regular-jacket,Dark Magma Solid Regular Jacket,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-dark-magma-solid-regular-jacket/p-mp000000024469929"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"Jackets, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,7149.00,12999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000024469943_658Wx734H_202411211044121.jpg?v=1757146788,1,"",false,,,,kg,,,active
calvin-klein-mens-goblin-blue-solid-regular-jacket,Calvin Klein Mens Goblin Blue Solid Regular Jacket,"<a href=""https://luxury.tatacliq.com/calvin-klein-mens-goblin-blue-solid-regular-jacket/p-mp000000023502327"">View Product</a>",CALVIN KLEIN JEANS,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"CALVIN KLEIN JEANS, Jackets",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,6999.00,9999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000023502327_658Wx734H_202409010424421.jpg?v=1757146787,1,"",false,,,,kg,,,active
dark-blue-quilted-mock-neck-full-sleeve-puffer-jacket,Dark Blue Quilted Mock Neck Full Sleeve Puffer Jacket,"<a href=""https://luxury.tatacliq.com/guess-dark-blue-quilted-mock-neck-full-sleeve-puffer-jacket/p-mp000000028177031"">View Product</a>",GUESS,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"GUESS, Jackets",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,7800.00,15599.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000028177031_658Wx734H_202509041047481.jpg?v=1757146785,1,"",false,,,,kg,,,active
jet-black-regular-fit-casual-jacket,Jet Black Regular Fit Casual Jacket,"<a href=""https://luxury.tatacliq.com/guess-jet-black-regular-fit-casual-jacket/p-mp000000025083526"">View Product</a>",GUESS,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"GUESS, Jackets",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,6000.00,12000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000025083532_658Wx734H_202501211634341.jpg?v=1757146784,1,"",false,,,,kg,,,active
desert-sky-quilted-regular-jacket,Desert Sky Quilted Regular Jacket,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-desert-sky-quilted-regular-jacket/p-mp000000024469829"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"Jackets, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,8999.00,14999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000024469817_658Wx734H_202411211039081.jpg?v=1757146784,1,"",false,,,,kg,,,active
navy-solid-regular-fit-cotton-jacket,Navy Solid Regular Fit Cotton Jacket,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-navy-solid-regular-fit-cotton-jacket/p-mp000000026785252"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"Jackets, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,5199.00,7999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000026785252_658Wx734H_202505300319331.jpg?v=1757146782,1,"",false,,,,kg,,,active
desert-sky-solid-regular-jacket,Desert Sky Solid Regular Jacket,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-desert-sky-solid-regular-jacket/p-mp000000024469819"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"Jackets, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,5999.00,9999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000024469822_658Wx734H_202411211039131.jpg?v=1757146780,1,"",false,,,,kg,,,active
calvin-klein-blue-cotton-relaxed-fit-denim-jacket,Calvin Klein Blue Cotton Relaxed Fit Denim Jacket,"<a href=""https://luxury.tatacliq.com/calvin-klein-blue-cotton-relaxed-fit-denim-jacket/p-mp000000024634438"">View Product</a>",CALVIN KLEIN JEANS,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"CALVIN KLEIN JEANS, Jackets",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,9749.00,14999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000024634429_658Wx734H_202412061100321.jpg?v=1757146779,1,"",false,,,,kg,,,active
beige-nylon-regular-fit-textured-blazer,Beige Nylon Regular Fit Textured Blazer,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-beige-nylon-regular-fit-textured-blazer/p-mp000000026060603"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"Jackets, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,4949.00,8999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000026060607_658Wx734H_202504102042341.jpg?v=1757146778,1,"",false,,,,kg,,,active
denim-street-graffit-print-dean-regular-fit-denim-jacket,Denim Street Graffit Print Dean Regular Fit Denim Jacket,"<a href=""https://luxury.tatacliq.com/guess-denim-street-graffit-print-dean-regular-fit-denim-jacket/p-mp000000019960902"">View Product</a>",GUESS,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"GUESS, Jackets",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,9000.00,18000.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000019960893_658Wx734H_202311070841231.jpg?v=1757146776,1,"",false,,,,kg,,,active
men-s-brown-polyurethane-textured-regular-fit-jacket,Men's Brown Polyurethane Textured Regular Fit Jacket,"<a href=""https://luxury.tatacliq.com/guess-men's-brown-polyurethane-textured-regular-fit-jacket/p-mp000000022638402"">View Product</a>",GUESS,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"GUESS, Jackets",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,8750.00,17500.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000022638402_658Wx734H_202406182324151.jpg?v=1757146775,1,"",false,,,,kg,,,active
calvin-klein-black-relaxed-fit-reversible-jacket,Calvin Klein Black Relaxed Fit Reversible Jacket,"<a href=""https://luxury.tatacliq.com/calvin-klein-black-relaxed-fit-reversible-jacket/p-mp000000024634644"">View Product</a>",CALVIN KLEIN JEANS,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"CALVIN KLEIN JEANS, Jackets",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,9749.00,14999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000024634639_658Wx734H_202412061108301.jpg?v=1757146774,1,"",false,,,,kg,,,active
white-cotton-comfort-fit-jacket,White Cotton Comfort Fit Jacket,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-white-cotton-comfort-fit-jacket/p-mp000000027650032"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,Jackets,"Jackets, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,7999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000027650010_658Wx734H_202508030325251.jpg?v=1757146773,1,"",false,,,,kg,,,active
men-s-blue-shorts,Men's Blue Shorts,"<a href=""https://luxury.tatacliq.com/calvin-klein-jeans-men's-blue-shorts/p-mp000000025367676"">View Product</a>",CALVIN KLEIN JEANS,Apparel & Accessories > Clothing > Shorts,Shorts,"CALVIN KLEIN JEANS, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,4199.00,5999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000025367667_658Wx734H_202502131225271.jpg?v=1757145884,1,"",false,,,,kg,,,active
sky-blue-wardrobe-essentials-relaxed-fit-7-shorts,"Sky Blue Wardrobe Essentials Relaxed Fit 7"" Shorts","<a href=""https://luxury.tatacliq.com/puma-sky-blue-wardrobe-essentials-relaxed-fit-7%22-shorts/p-mp000000027937133"">View Product</a>",PUMA,Apparel & Accessories > Clothing > Shorts,Shorts,"PUMA, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,2099.00,2999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000027937127_658Wx734H_202508251630441.jpg?v=1757145880,1,"",false,,,,kg,,,active
black-puma-x-hyrox-high-rise-regular-fit-short,Black Puma X Hyrox High Rise Regular Fit Short,"<a href=""https://luxury.tatacliq.com/puma-black-puma-x-hyrox-high-rise-regular-fit-short/p-mp000000027065930"">View Product</a>",PUMA,Apparel & Accessories > Clothing > Shorts,Shorts,"PUMA, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,4499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000027065930_658Wx734H_202506221241181.jpg?v=1757145880,1,"",false,,,,kg,,,active
green-ultraweave-regular-fit-5-running-shorts,"Green ULTRAWEAVE Regular Fit 5"" Running Shorts","<a href=""https://luxury.tatacliq.com/puma-green-ultraweave-regular-fit-5%22-running-shorts/p-mp000000025451012"">View Product</a>",PUMA,Apparel & Accessories > Clothing > Shorts,Shorts,"PUMA, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,2749.00,4999.00,true,true,,,,,,,,,false,,,,kg,,,active
beige-cotton-regular-fit-shorts,Beige Cotton Regular Fit Shorts,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-beige-cotton-regular-fit-shorts/p-mp000000027194858"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Shorts,Shorts,"Shorts, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,4599.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000027194821_658Wx734H_202507020125411.jpg?v=1757145877,1,"",false,,,,kg,,,active
blue-vanish-woven-shorts,Blue Vanish Woven Shorts,"<a href=""https://luxury.tatacliq.com/under-armour-blue-vanish-woven-shorts/p-mp000000024856384"">View Product</a>",UNDER ARMOUR,Apparel & Accessories > Clothing > Shorts,Shorts,"Shorts, UNDER ARMOUR",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,3999.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000024856384_658Wx734H_202412290351241.jpg?v=1757145876,1,"",false,,,,kg,,,active
beige-regular-fit-solid-shorts,Beige Regular Fit Solid Shorts,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-beige-regular-fit-solid-shorts/p-mp000000026212604"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Shorts,Shorts,"Shorts, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,2999.00,4999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000026212583_658Wx734H_202504230407351.jpg?v=1757145875,1,"",false,,,,kg,,,active
men-s-green-ult-pocket-shorts,Men's Green ULT POCKET Shorts,"<a href=""https://luxury.tatacliq.com/adidas-men's-green-ult-pocket-shorts/p-mp000000026185448"">View Product</a>",ADIDAS,Apparel & Accessories > Clothing > Shorts,Shorts,"ADIDAS, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,2754.00,4599.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000026185446_658Wx734H_202504201820121.jpg?v=1757145873,1,"",false,,,,kg,,,active
green-slim-fit-shorts,Green Slim Fit Shorts,"<a href=""https://luxury.tatacliq.com/under-armour-green-slim-fit-shorts/p-mp000000027240161"">View Product</a>",UNDER ARMOUR,Apparel & Accessories > Clothing > Shorts,Shorts,"Shorts, UNDER ARMOUR",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,3299.00,,true,true,,,,,,,,,false,,,,kg,,,active
black-regular-fit-launch-7-shorts,"Black Regular Fit Launch 7"" Shorts","<a href=""https://luxury.tatacliq.com/under-armour-black-regular-fit-launch-7%22-shorts/p-mp000000024866198"">View Product</a>",UNDER ARMOUR,Apparel & Accessories > Clothing > Shorts,Shorts,"Shorts, UNDER ARMOUR",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,3299.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000024866180_658Wx734H_202412290220021.jpg?v=1757145873,1,"",false,,,,kg,,,active
yellow-regular-fit-shorts,Yellow Regular Fit Shorts,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-yellow-regular-fit-shorts/p-mp000000026726984"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Shorts,Shorts,"Shorts, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,2294.00,2699.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000026726966_658Wx734H_202505241746391.jpg?v=1757145871,1,"",false,,,,kg,,,active
mens-black-m-z-n-e-sho-shorts,Mens Black M Z.N.E. SHO Shorts,"<a href=""https://luxury.tatacliq.com/adidas-mens-black-m-z.n.e.-sho-shorts/p-mp000000023532163"">View Product</a>",ADIDAS,Apparel & Accessories > Clothing > Shorts,Shorts,"ADIDAS, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,5599.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000023532149_658Wx734H_202409040726481.jpg?v=1757145870,1,"",false,,,,kg,,,active
dark-sapphire-blue-slim-fit-solid-shorts,Dark Sapphire Blue Slim Fit Solid Shorts,"<a href=""https://luxury.tatacliq.com/selected-homme-dark-sapphire-blue-slim-fit-solid-shorts/p-mp000000026178824"">View Product</a>",SELECTED HOMME,Apparel & Accessories > Clothing > Shorts,Shorts,"SELECTED HOMME, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,2309.00,3299.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000026178812_658Wx734H_202504192112441.jpg?v=1757145869,1,"",false,,,,kg,,,active
oceana-mid-rise-regular-fit-short,Oceana Mid rise Regular fit Short,"<a href=""https://luxury.tatacliq.com/selected-homme-oceana-mid-rise-regular-fit-short/p-mp000000026128525"">View Product</a>",SELECTED HOMME,Apparel & Accessories > Clothing > Shorts,Shorts,"SELECTED HOMME, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,2599.00,3999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000026128527_658Wx734H_202504161456131.jpg?v=1757145869,1,"",false,,,,kg,,,active
black-90s-ftbl-sports-shorts,Black 90s FTBL Sports Shorts,"<a href=""https://luxury.tatacliq.com/adidas-originals-black-90s-ftbl-sports-shorts/p-mp000000027383439"">View Product</a>",ADIDAS ORIGINALS,Apparel & Accessories > Clothing > Shorts,Shorts,"ADIDAS ORIGINALS, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,4599.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000027383458_658Wx734H_202507160104301.jpg?v=1757145869,1,"",false,,,,kg,,,active
evostripe-black-cotton-regular-fit-shorts,Evostripe Black Cotton Regular Fit Shorts,"<a href=""https://luxury.tatacliq.com/puma-evostripe-black-cotton-regular-fit-shorts/p-mp000000027146462"">View Product</a>",PUMA,Apparel & Accessories > Clothing > Shorts,Shorts,"PUMA, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,3499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000027146458_658Wx734H_202506281457511.jpg?v=1757145868,1,"",false,,,,kg,,,active
multicolor-aop-unisex-sports-shorts,Multicolor AOP Unisex Sports Shorts,"<a href=""https://luxury.tatacliq.com/adidas-originals-multicolor-aop-unisex-sports-shorts/p-mp000000027383457"">View Product</a>",ADIDAS ORIGINALS,Apparel & Accessories > Clothing > Shorts,Shorts,"ADIDAS ORIGINALS, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,3599.00,,true,true,,,,,,,,,false,,,,kg,,,active
calvin-klein-khaki-cotton-regular-fit-shorts,Calvin Klein Khaki Cotton Regular Fit Shorts,"<a href=""https://luxury.tatacliq.com/calvin-klein-khaki-cotton-regular-fit-shorts/p-mp000000024633327"">View Product</a>",CALVIN KLEIN JEANS,Apparel & Accessories > Clothing > Shorts,Shorts,"CALVIN KLEIN JEANS, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,3249.00,4999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000024633327_658Wx734H_202412061016211.jpg?v=1757145864,1,"",false,,,,kg,,,active
blue-logo-blue-swimwear-shorts,Blue Logo Blue Swimwear Shorts,"<a href=""https://luxury.tatacliq.com/calvin-klein-blue-logo-blue-swimwear-shorts/p-mp000000027249050"">View Product</a>",CALVIN KLEIN,Apparel & Accessories > Clothing > Shorts,Shorts,"CALVIN KLEIN, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,3299.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000027249050_658Wx734H_202507200016331.jpg?v=1757145863,1,"",false,,,,kg,,,active
men-s-khaki-shorts,Men's Khaki Shorts,"<a href=""https://luxury.tatacliq.com/calvin-klein-jeans-men's-khaki-shorts/p-mp000000025367668"">View Product</a>",CALVIN KLEIN JEANS,Apparel & Accessories > Clothing > Shorts,Shorts,"CALVIN KLEIN JEANS, Shorts",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,4199.00,5999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000025367645_658Wx734H_202502131224481.jpg?v=1757145862,1,"",false,,,,kg,,,active
black-launch-unlined-7-shorts,"Black Launch Unlined 7"" Shorts","<a href=""https://luxury.tatacliq.com/under-armour-black-launch-unlined-7%22-shorts/p-mp000000024856502"">View Product</a>",UNDER ARMOUR,Apparel & Accessories > Clothing > Shorts,Shorts,"Shorts, UNDER ARMOUR",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,2309.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000024856508_658Wx734H_202412290359581.jpg?v=1757145861,1,"",false,,,,kg,,,active
men-s-navy-solid-regular-fit-shorts,Men's Navy Solid Regular Fit Shorts,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-men's-navy-solid-regular-fit-shorts/p-mp000000025321099"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Shorts,Shorts,"Shorts, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,3219.00,4599.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000025321090_658Wx734H_202502091834501.jpg?v=1757145860,1,"",false,,,,kg,,,active
mens-navy-shorts,Mens Navy Shorts,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-mens-navy-shorts/p-mp000000026805066"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Shorts,Shorts,"Shorts, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,2759.00,4599.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000026805057_658Wx734H_202505311040451.jpg?v=1757145859,1,"",false,,,,kg,,,active
black-project-rock-originators-shorts,Black Project Rock Originators Shorts,"<a href=""https://luxury.tatacliq.com/under-armour-black-project-rock-originators-shorts/p-mp000000024034415"">View Product</a>",UNDER ARMOUR,Apparel & Accessories > Clothing > Shorts,Shorts,"Shorts, UNDER ARMOUR",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,2499.00,4999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000024034418_658Wx734H_202410110812211.jpg?v=1757145857,1,"",false,,,,kg,,,active
black-embroidered-logo-regular-fit-sweatshirt,Black Embroidered Logo Regular Fit Sweatshirt,"<a href=""https://luxury.tatacliq.com/true-religion-black-embroidered-logo-regular-fit-sweatshirt/p-mp000000024429882"">View Product</a>",TRUE RELIGION,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Sweatshirts,Sweatshirts,"Sweatshirts, TRUE RELIGION",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,8449.00,12999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000024429871_658Wx734H_202501292304471.jpg?v=1757145386,1,"",false,,,,kg,,,active
grey-logo-regular-fit-sweatshirt,Grey Logo Regular Fit Sweatshirt,"<a href=""https://luxury.tatacliq.com/tommy-hilfiger-grey-logo-regular-fit-sweatshirt/p-mp000000026727915"">View Product</a>",TOMMY HILFIGER,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Tops > Sweatshirts,Sweatshirts,"Sweatshirts, TOMMY HILFIGER",true,Title,Default Title,,,,,,,,,0.0,,100,deny,manual,4199.00,5999.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0631/4590/2139/files/MP000000026727897_658Wx734H_202505241847371.jpg?v=1757145384,1,"",false,,,,kg,,,active
